address,ALD,NSP,POLICE,TRACT,WARD,ZIP,Arson,Assault,Burglary,CriminalDamage,Homicide,Robbery,SexOffense,Theft,VehicleTheft
3451 S 24TH ST,13.0,,6.0,20100.0,272.0,53215.0,0,1,0,0,0,0,0,0,0
4050 N HOLTON ST,6.0,7.0,5.0,4400.0,120.0,53212.0,0,0,0,0,0,0,0,0,0
2429 W LOCUST ST,7.0,4.0,5.0,6400.0,107.0,53206.0,0,1,0,1,0,1,0,0,0
8400 W BURLEIGH ST,5.0,,7.0,5400.0,81.0,53222.0,0,1,0,0,0,0,0,0,0
5715 N 95TH ST,2.0,19.0,4.0,502.0,31.0,53225.0,0,0,0,1,0,0,0,0,0
2805 W HAYES AV,8.0,17.0,2.0,17300.0,248.0,53215.0,0,1,0,1,0,0,0,0,0
2446 S LOGAN AV,14.0,,6.0,18000.0,237.0,53207.0,0,0,0,0,0,0,0,0,1
5450 N 36TH ST,1.0,2.0,4.0,2100.0,49.0,53209.0,0,0,0,0,0,0,0,0,1
7623 N 76TH ST,9.0,,4.0,102.0,5.0,53223.0,0,1,0,0,0,0,0,0,0
3553 S 41ST ST,11.0,,6.0,19100.0,270.0,53221.0,0,0,0,0,0,0,0,1,0
2410 W FOREST HOME AV,8.0,17.0,2.0,17300.0,218.0,53215.0,0,0,0,0,0,0,0,1,0
8534 W POTOMAC AV,5.0,,7.0,1700.0,36.0,53225.0,0,0,1,0,0,0,0,0,0
1135 W MITCHELL ST,,,,,,,0,0,0,0,0,0,0,1,0
3320 W ST PAUL AV,10.0,14.0,3.0,13400.0,193.0,53208.0,0,0,1,0,0,0,0,0,0
1101 N EDISON ST,4.0,,1.0,14400.0,158.0,53202.0,0,0,1,0,0,0,0,0,0
1247 S 15TH PL,12.0,16.0,2.0,16400.0,227.0,53204.0,0,1,0,0,0,1,0,0,0
2217 N TEUTONIA AV,15.0,10.0,3.0,185500.0,140.0,53205.0,0,1,0,0,0,0,0,0,0
5700 W CAPITOL DR,2.0,,7.0,3600.0,67.0,53216.0,0,1,0,0,0,0,0,0,0
2712 W CLARKE ST,15.0,8.0,3.0,8800.0,147.0,53210.0,0,1,0,0,0,0,0,0,0
4870 N 24TH PL,1.0,3.0,7.0,2300.0,54.0,53209.0,0,1,0,0,0,0,0,1,0
731 N JACKSON ST,4.0,,1.0,14400.0,141.0,53202.0,0,0,0,0,0,0,0,0,1
6641 W BURLEIGH ST,10.0,,7.0,5100.0,89.0,53210.0,0,0,0,0,0,0,0,0,0
,3.0,,1.0,7400.0,126.0,53211.0,0,0,0,0,0,0,1,0,0
2515 N 38TH ST,15.0,5.0,3.0,6200.0,150.0,53210.0,0,1,0,0,0,0,0,0,0
999 W MT VERNON AV,4.0,14.0,3.0,186400.0,186.0,53233.0,0,0,1,0,0,0,0,0,0
9530 W LOLITA AV,9.0,,4.0,202.0,8.0,53224.0,0,0,0,0,0,0,0,0,1
2531 W GLENDALE AV,1.0,2.0,5.0,2400.0,59.0,53209.0,0,1,0,0,0,0,0,0,0
3866 N PORT WASHINGTON AV,6.0,6.0,5.0,4500.0,114.0,53212.0,0,1,0,0,0,0,0,0,0
6839 N 60TH ST,9.0,,4.0,600.0,13.0,53223.0,0,1,0,0,0,0,0,0,0
5000 W CHAMBERS ST,7.0,5.0,7.0,4900.0,323.0,53210.0,0,0,0,0,0,0,0,1,0
211 W MINERAL ST,12.0,16.0,2.0,186500.0,223.0,53204.0,0,0,0,0,0,0,0,0,1
421 W GARFIELD AV,6.0,6.0,5.0,185600.0,138.0,53212.0,0,0,0,0,0,0,0,0,0
2106 N 28TH ST,15.0,11.0,3.0,9900.0,146.0,53208.0,0,1,0,0,0,0,0,0,0
9091 N 76TH ST,9.0,,4.0,101.0,3.0,53223.0,0,0,0,0,0,0,0,1,0
,1.0,2.0,5.0,2400.0,59.0,53209.0,0,0,0,0,0,0,1,0,0
3856 N 22ND ST,6.0,4.0,5.0,4700.0,104.0,53206.0,1,0,0,0,0,0,0,0,0
2409 S LOGAN AV,14.0,,6.0,18000.0,237.0,53207.0,0,1,0,0,0,1,0,0,0
8431 W HAMPTON AV,5.0,,7.0,1700.0,36.0,53225.0,0,0,0,0,0,0,0,0,1
2235 W GREENFIELD AV,8.0,15.0,2.0,16300.0,220.0,53204.0,0,0,0,0,0,0,0,0,1
5951 N LOVERS LANE RD,5.0,,4.0,501.0,33.0,53225.0,0,0,0,0,0,0,0,0,1
2722 N SHERMAN BL,15.0,5.0,7.0,6100.0,149.0,53210.0,0,0,0,0,0,0,0,1,0
2358 N WEIL ST,6.0,7.0,5.0,10700.0,135.0,53212.0,1,0,0,0,0,0,0,0,0
7284 W APPLETON AV,10.0,,7.0,5100.0,88.0,53216.0,0,0,0,0,0,0,0,1,0
1034 S 29TH ST,8.0,15.0,2.0,15900.0,215.0,53215.0,0,0,0,1,0,0,0,0,0
3070 W FARDALE AV,,,,,,53221.0,0,0,0,0,0,0,0,1,0
2220 N BREMEN ST,6.0,7.0,5.0,10700.0,135.0,53212.0,0,0,0,0,0,0,0,1,0
4151 S TAYLOR AV,14.0,,6.0,20900.0,290.0,53207.0,0,0,0,1,0,0,0,0,0
6519 W SHERIDAN AV,2.0,2.0,4.0,1800.0,42.0,53218.0,0,1,0,1,0,0,0,0,0
3426 N 13TH ST,6.0,4.0,5.0,6800.0,109.0,53206.0,0,0,1,0,0,0,0,0,0
2900 W LISBON AV,,,,,,,0,1,0,0,0,0,0,0,0
5227 W MEINECKE AV,10.0,5.0,3.0,9300.0,328.0,53210.0,0,1,0,0,0,0,0,0,0
4053 N 91ST ST,5.0,,7.0,3400.0,76.0,53222.0,0,0,0,0,0,0,0,0,0
3378 N RICHARDS ST,6.0,6.0,5.0,6900.0,119.0,53212.0,0,1,0,0,0,0,0,0,0
4331 N 47TH ST,7.0,1.0,7.0,4000.0,66.0,53216.0,0,1,0,0,0,0,0,0,0
1004 N 10TH ST,4.0,,1.0,186300.0,184.0,53233.0,0,1,0,0,0,0,0,0,0
8521 W FAIRY CHASM DR,9.0,,4.0,101.0,3.0,53224.0,0,1,0,0,0,0,0,0,0
2800 W WELLS ST,4.0,14.0,3.0,13500.0,194.0,53208.0,0,0,0,0,0,0,0,0,1
5708 N 87TH ST,2.0,2.0,4.0,1500.0,30.0,53225.0,0,0,0,0,0,0,0,0,1
517 N 93RD ST,10.0,,3.0,12800.0,205.0,53226.0,0,0,0,0,0,0,0,0,0
4901 N 65TH ST,2.0,,7.0,3000.0,43.0,53218.0,0,0,0,1,0,0,0,0,0
6518 N FRESNO ST,9.0,,4.0,600.0,10.0,53224.0,0,0,0,0,0,0,0,0,1
7960 N 107TH ST,9.0,,4.0,202.0,8.0,53224.0,0,1,0,0,0,0,0,0,0
4892 N 20TH ST,1.0,3.0,7.0,2300.0,54.0,53209.0,0,1,0,0,0,0,0,0,0
8738 W APPLETON AV,2.0,,7.0,1700.0,38.0,53225.0,0,1,0,0,0,0,0,0,0
3288 N 26TH ST,7.0,4.0,5.0,6500.0,106.0,53206.0,0,0,1,0,0,0,0,0,0
2920 S KINNICKINNIC AV,14.0,,6.0,18200.0,239.0,53207.0,0,0,1,0,0,0,0,0,0
1804 S 24TH ST,8.0,15.0,2.0,17000.0,217.0,53204.0,0,0,0,0,0,0,0,0,1
7919 W BENDER AV,2.0,2.0,4.0,1400.0,318.0,53218.0,0,1,0,0,0,0,0,0,0
4700 W HAMPTON AV,1.0,2.0,7.0,2800.0,48.0,53218.0,0,1,0,0,0,0,0,0,0
4035 N GREEN BAY AV,1.0,4.0,5.0,4300.0,56.0,53209.0,0,0,0,1,0,0,0,0,0
4627 N 31ST ST,1.0,2.0,5.0,2400.0,60.0,53209.0,0,0,0,0,0,0,0,0,0
3601 N RICHARDS ST,6.0,6.0,5.0,4400.0,120.0,53212.0,0,1,0,0,0,0,0,0,0
792 N BROADWAY,4.0,,1.0,14400.0,141.0,53202.0,0,0,0,1,0,0,0,0,0
1438 E BRADY ST,3.0,,1.0,10800.0,174.0,53202.0,0,1,0,0,0,0,0,0,0
2501 S SUPERIOR ST,14.0,,6.0,18000.0,237.0,53207.0,0,0,0,0,0,0,0,0,1
4145 N 13TH ST,1.0,4.0,5.0,4300.0,56.0,53209.0,0,1,0,0,0,0,0,0,0
1820 S 23RD ST,8.0,15.0,2.0,16900.0,217.0,53204.0,0,1,0,0,0,0,0,0,0
1901 N 6TH ST,6.0,13.0,5.0,186000.0,171.0,53212.0,0,1,0,0,0,0,0,0,0
5479 N 35TH ST,1.0,2.0,4.0,2100.0,49.0,53209.0,0,1,0,0,0,0,0,0,0
902 S 26TH ST,8.0,15.0,2.0,15900.0,221.0,53204.0,0,0,0,0,0,1,0,0,0
1135 N 33RD ST,4.0,14.0,3.0,13600.0,195.0,53208.0,0,1,0,1,0,0,0,0,0
2626 N 54TH ST,10.0,5.0,3.0,5900.0,159.0,53210.0,0,1,0,0,0,0,0,0,0
4006 N 41ST ST,7.0,1.0,7.0,4100.0,62.0,53216.0,0,1,0,0,0,0,0,0,0
3123 N 42ND PL,7.0,5.0,7.0,4800.0,84.0,53216.0,0,0,1,0,0,0,0,0,0
926 E BURLEIGH ST,3.0,,5.0,7100.0,121.0,53212.0,0,0,0,0,0,0,0,0,1
2240 W LAYTON AV,13.0,,6.0,21400.0,295.0,53221.0,0,0,1,0,0,0,0,0,0
7643 N 76TH ST,9.0,,4.0,102.0,5.0,53223.0,0,1,0,0,0,0,0,0,0
271 S BARCLAY ST,12.0,,1.0,187400.0,230.0,53204.0,0,0,0,0,0,0,0,0,1
823 N 2ND ST,4.0,,1.0,186300.0,185.0,53203.0,0,0,0,0,0,0,0,0,1
7835 N 89TH ST,,,,,,,0,1,0,0,0,0,0,0,0
625 W VIENNA AV,6.0,6.0,5.0,4500.0,114.0,53212.0,0,0,0,1,0,0,0,0,0
2315 W BURLEIGH ST,7.0,4.0,5.0,6400.0,106.0,53206.0,0,1,0,0,0,0,0,0,0
135 W WELLS ST,4.0,,1.0,186300.0,185.0,53203.0,0,1,0,0,0,0,0,0,0
5951 N LOVERS LANE RD,5.0,,4.0,501.0,33.0,53225.0,0,0,0,0,0,0,0,0,0
6933 W BROWN DEER RD,9.0,,4.0,101.0,4.0,53223.0,0,1,0,0,0,0,0,0,0
2727 W FOND DU LAC AV,15.0,8.0,3.0,8800.0,147.0,53210.0,0,1,0,0,0,0,0,0,0
3835 N 42ND ST,7.0,5.0,7.0,3900.0,98.0,53216.0,0,0,0,0,0,0,0,1,0
2769 N 6TH ST,6.0,6.0,5.0,185700.0,117.0,53212.0,0,1,0,0,0,0,0,0,0
6000 W CALUMET RD,9.0,,4.0,700.0,14.0,53223.0,0,0,0,0,0,0,0,1,0
2525 N SHERMAN BL,15.0,5.0,3.0,6100.0,155.0,53210.0,0,0,0,0,0,1,0,0,0
4713 N 85TH CT,5.0,,7.0,3300.0,75.0,53225.0,0,1,0,0,0,0,0,0,0
5324 N 48TH ST,1.0,2.0,4.0,2000.0,47.0,53218.0,0,1,0,0,0,0,0,0,0
1615 E LOCUST ST,3.0,,1.0,7800.0,124.0,53211.0,0,1,0,0,0,0,0,0,0
6800 W HAMPTON AV,2.0,,7.0,3000.0,41.0,53218.0,0,1,0,0,0,0,0,0,0
8144 W MEDFORD AV,2.0,,4.0,1600.0,37.0,53218.0,0,1,0,0,0,0,0,0,0
5746 N 32ND ST,1.0,,4.0,1000.0,20.0,53209.0,0,1,0,0,0,0,0,0,0
2410 W FOREST HOME AV,8.0,17.0,2.0,17300.0,218.0,53215.0,0,0,0,0,0,0,0,1,0
3200 W FAIRMOUNT AV,1.0,2.0,7.0,2400.0,51.0,53209.0,0,0,0,0,0,0,0,0,1
1326 W ALBANY PL,15.0,10.0,5.0,8500.0,330.0,53206.0,0,1,0,0,0,0,0,0,0
1969 W KEEFE AV,6.0,4.0,5.0,4600.0,109.0,53206.0,0,1,0,0,0,0,0,0,0
4314 W FOREST HOME AV,,,,,,,0,0,0,0,0,0,0,1,0
633 W WISCONSIN AV,4.0,,1.0,186300.0,183.0,53233.0,0,0,0,0,0,0,0,1,0
4220 W HAMPTON AV,1.0,2.0,7.0,2500.0,48.0,53209.0,0,1,0,0,0,0,0,0,0
6241 W SHERIDAN AV,2.0,2.0,4.0,1900.0,44.0,53218.0,0,0,0,0,0,0,0,1,0
5277 N 46TH ST,1.0,2.0,4.0,2000.0,47.0,53218.0,0,1,0,0,0,0,0,0,0
5686 N 60TH ST,2.0,2.0,4.0,1200.0,25.0,53218.0,0,1,0,0,0,0,0,0,0
2061 S 26TH ST,8.0,15.0,2.0,17000.0,218.0,53204.0,0,1,0,0,0,0,0,0,0
2903 W NORTH AV,15.0,11.0,3.0,9900.0,146.0,53208.0,0,1,0,0,0,0,0,0,0
5121 W HOWARD AV,11.0,,6.0,19900.0,349.0,53220.0,0,0,0,0,0,0,0,1,0
5075 N SHERMAN BL,1.0,2.0,7.0,2800.0,48.0,53218.0,0,1,0,0,0,0,0,0,0
4069 N 29TH ST,1.0,4.0,5.0,4100.0,60.0,53216.0,0,1,0,0,0,0,0,0,0
5954 N 66TH ST,2.0,2.0,4.0,1300.0,26.0,53218.0,0,1,1,0,0,0,0,0,0
3338 N 42ND ST,7.0,5.0,7.0,4800.0,99.0,53216.0,0,0,0,0,0,0,0,1,0
314 W VINE ST,6.0,6.0,5.0,186000.0,171.0,53212.0,0,0,0,0,0,0,0,1,0
2665 N HOLTON ST,6.0,6.0,5.0,8100.0,136.0,53212.0,0,1,0,0,0,0,0,0,0
6683 N 78TH ST,9.0,,4.0,600.0,11.0,53223.0,0,0,1,0,0,0,0,0,0
6401 S 13TH ST,13.0,,6.0,21700.0,314.0,53221.0,0,0,0,0,0,0,0,0,0
740 N PLANKINTON AV,4.0,,1.0,186300.0,185.0,53203.0,0,0,0,0,0,0,0,0,0
3402 S 39TH ST,11.0,,6.0,19100.0,270.0,53215.0,0,0,0,1,0,0,0,0,0
5305 N LOVERS LANE RD,5.0,,4.0,400.0,34.0,53225.0,0,1,0,0,0,0,0,0,0
4675 W CRAWFORD AV,11.0,,6.0,19900.0,268.0,53220.0,0,0,0,0,0,0,0,0,1
2625 W NATIONAL AV,8.0,15.0,2.0,15900.0,222.0,53204.0,0,0,0,0,0,0,0,0,1
6679 N 83RD ST,9.0,,4.0,600.0,11.0,53223.0,0,0,0,0,0,0,0,0,1
2221 W VAN NORMAN AV,13.0,,6.0,21400.0,295.0,53221.0,0,0,0,0,0,0,0,0,0
2404 W LAPHAM ST,8.0,15.0,2.0,16200.0,217.0,53204.0,0,1,0,0,0,0,0,0,0
3530 N 5TH ST,6.0,6.0,5.0,4400.0,115.0,53212.0,0,1,0,0,0,0,0,0,0
3141 S 77TH ST,,,,,,53219.0,0,1,0,0,0,0,0,0,0
1226 S 36TH ST,8.0,15.0,2.0,16100.0,214.0,53215.0,0,1,0,1,0,0,0,0,0
6031 W CENTER ST,10.0,5.0,3.0,5900.0,161.0,53213.0,0,1,0,0,0,0,0,0,0
2169 N FARWELL AV,3.0,,1.0,10800.0,176.0,53202.0,0,0,0,0,0,0,0,0,1
5169 N TEUTONIA AV,1.0,2.0,4.0,2100.0,50.0,53209.0,0,1,0,0,0,0,0,0,0
4483 N 84TH ST,5.0,,7.0,3300.0,75.0,53225.0,0,0,0,1,0,0,0,0,0
3410 N 23RD ST,6.0,4.0,5.0,6500.0,105.0,53206.0,0,1,0,0,0,0,0,0,0
2150 S 13TH ST,12.0,17.0,2.0,17500.0,245.0,53215.0,0,0,0,0,0,1,0,0,0
2974 N 45TH ST,7.0,5.0,7.0,4900.0,100.0,53210.0,0,1,0,0,0,0,0,0,0
2139 S ALDRICH ST,14.0,,6.0,18000.0,236.0,53207.0,0,0,0,0,0,0,0,0,1
,5.0,,7.0,3300.0,75.0,53225.0,0,0,0,0,0,0,1,0,0
1035 N 23RD ST,15.0,12.0,3.0,14800.0,189.0,53233.0,0,1,0,0,0,0,0,0,0
725 S 24TH ST,8.0,15.0,2.0,15900.0,222.0,53204.0,0,0,0,0,0,0,0,0,1
9036 N 75TH ST,9.0,,4.0,101.0,4.0,53223.0,0,1,0,0,0,0,0,0,0
5611 N 40TH ST,1.0,,4.0,1000.0,22.0,53209.0,0,1,0,1,0,0,0,0,0
905 E HADLEY ST,3.0,7.0,5.0,7900.0,134.0,53212.0,0,0,0,0,0,0,0,0,0
1247 N CASS ST,4.0,,1.0,11100.0,180.0,53202.0,0,0,0,0,0,1,0,0,0
2442 N 53RD ST,10.0,5.0,3.0,9300.0,328.0,53210.0,0,1,0,0,0,0,0,0,0
5180 N LOVERS LANE RD,5.0,,4.0,400.0,34.0,53225.0,0,0,0,1,0,0,0,0,0
1339 N 36TH ST,15.0,14.0,3.0,12300.0,197.0,53208.0,0,0,0,1,0,0,0,0,0
1500 W KEEFE AV,6.0,4.0,5.0,4600.0,111.0,53206.0,0,1,0,0,0,0,0,0,0
6706 N 77TH ST,9.0,,4.0,600.0,11.0,53223.0,0,1,0,0,0,0,0,0,0
3112 W STATE ST,4.0,14.0,3.0,13600.0,195.0,53208.0,0,0,0,1,0,0,0,0,0
1630 S 3RD ST,12.0,16.0,2.0,16600.0,235.0,53204.0,0,1,0,0,0,0,0,0,0
924 W NASH ST,6.0,4.0,5.0,4500.0,114.0,53206.0,0,1,0,0,0,0,0,0,0
1840 N FARWELL AV,3.0,,1.0,10800.0,175.0,53202.0,0,0,0,0,0,0,0,0,1
1840 N FARWELL AV,3.0,,1.0,10800.0,175.0,53202.0,0,0,0,0,0,0,0,0,1
5520 N 92ND ST,2.0,19.0,4.0,502.0,37.0,53225.0,0,0,0,0,1,0,0,0,0
9336 W SHERIDAN AV,2.0,19.0,4.0,502.0,37.0,53225.0,0,0,0,0,0,0,0,1,0
528 S 62ND ST,10.0,,3.0,13000.0,208.0,53214.0,0,0,1,0,0,0,0,0,0
1031 W DAKOTA ST,14.0,17.0,6.0,18600.0,243.0,53215.0,0,1,0,0,0,0,0,0,0
1864 N 40TH ST,15.0,11.0,3.0,9600.0,165.0,53208.0,0,0,0,0,0,1,0,0,0
1339 N 36TH ST,15.0,14.0,3.0,12300.0,197.0,53208.0,0,0,0,1,0,0,0,0,0
2115 E WOODSTOCK PL,3.0,,1.0,187000.0,176.0,53202.0,0,0,0,0,0,0,0,0,1
8808 W LOCUST ST,5.0,,7.0,5600.0,83.0,53222.0,0,0,0,0,0,0,0,0,1
1136 E HAMILTON ST,3.0,,1.0,11200.0,174.0,53202.0,0,0,0,0,0,0,0,0,1
4115 N TEUTONIA AV,1.0,4.0,5.0,4200.0,57.0,53209.0,0,0,1,0,0,0,0,0,0
4115 N TEUTONIA AV,1.0,4.0,5.0,4200.0,57.0,53209.0,0,0,1,0,0,0,0,0,0
3974 N 27TH ST,7.0,4.0,5.0,4700.0,103.0,53216.0,0,1,0,0,0,0,0,0,0
2501 S 13TH ST,12.0,17.0,2.0,17500.0,244.0,53215.0,0,0,0,0,0,0,0,0,1
2715 N 23RD ST,15.0,9.0,5.0,8700.0,143.0,53206.0,0,1,0,0,0,0,0,0,0
4409 N 91ST ST,5.0,,7.0,3300.0,75.0,53225.0,0,1,0,0,0,0,0,0,0
2700 W NORTH AV,15.0,8.0,3.0,9900.0,147.0,53210.0,0,1,0,0,0,0,0,0,0
6807 N BURBANK AV,9.0,,4.0,304.0,9.0,53224.0,0,1,0,0,0,0,0,0,0
6000 W SILVER SPRING DR,2.0,2.0,4.0,1200.0,25.0,53218.0,0,0,0,0,0,1,0,0,0
3241 N 45TH ST,7.0,5.0,7.0,4900.0,84.0,53216.0,0,1,0,0,0,0,0,0,0
2163 N 28TH ST,15.0,11.0,3.0,9900.0,146.0,53208.0,0,0,0,0,0,1,0,0,0
3854 S 15TH PL,13.0,,6.0,20300.0,276.0,53221.0,0,0,0,0,0,0,0,0,0
1640 N ASTOR ST,3.0,,1.0,11000.0,179.0,53202.0,0,0,0,0,0,0,0,0,1
829 S 1ST ST,12.0,16.0,2.0,186500.0,223.0,53204.0,0,0,0,0,0,0,0,0,1
683 S HAWLEY RD,10.0,,3.0,13000.0,208.0,53214.0,0,0,0,0,0,1,0,0,0
5534 N 32ND ST,1.0,2.0,4.0,2100.0,50.0,53209.0,0,1,0,0,0,0,0,0,0
6556 N 83RD ST,9.0,,4.0,600.0,11.0,53223.0,0,1,0,0,0,0,0,0,0
2876 N 47TH ST,7.0,5.0,7.0,4900.0,100.0,53210.0,0,1,0,1,0,0,0,0,0
3950 N 92ND ST,5.0,,7.0,5500.0,77.0,53222.0,0,0,0,0,0,0,0,0,1
9403 W METCALF PL,5.0,,7.0,5500.0,78.0,53222.0,0,0,0,0,0,0,0,0,1
8220 W HAMPTON AV,2.0,,7.0,1700.0,38.0,53218.0,0,0,0,1,0,0,0,0,1
1427 N 6TH ST,6.0,13.0,5.0,14100.0,172.0,53205.0,0,1,0,0,0,0,0,0,0
3014 N 38TH ST,7.0,5.0,7.0,4800.0,101.0,53210.0,0,1,0,0,0,0,0,0,0
7100 W APPLETON AV,10.0,,7.0,5100.0,88.0,53216.0,0,0,0,0,0,0,0,1,0
9200 W SILVER SPRING DR,2.0,19.0,4.0,502.0,31.0,53225.0,0,0,0,0,0,0,0,1,0
3930 N 64TH ST,2.0,,7.0,5100.0,67.0,53216.0,0,1,0,0,0,0,0,0,0
2410 W FOREST HOME AV,8.0,17.0,2.0,17300.0,218.0,53215.0,0,0,0,0,0,0,0,1,0
8015 W COLFAX CT,2.0,,7.0,1700.0,39.0,53218.0,0,0,0,0,0,1,0,0,0
4957 N 55TH ST,1.0,,7.0,2900.0,45.0,53218.0,0,0,0,0,0,0,0,1,0
2544 N PROSPECT AV,3.0,,1.0,7600.0,129.0,53211.0,0,1,0,0,0,0,0,0,0
9319 W SILVER SPRING DR,2.0,19.0,4.0,502.0,31.0,53225.0,0,1,0,0,0,0,0,0,0
3264 N 24TH ST,7.0,4.0,5.0,6500.0,106.0,53206.0,0,1,0,0,0,0,0,0,0
8866 N 95TH ST,9.0,18.0,4.0,201.0,2.0,53224.0,0,1,0,0,0,0,0,0,0
4826 N 65TH ST,2.0,,7.0,3000.0,43.0,53218.0,0,0,1,0,0,0,0,0,0
3290 N 36TH ST,7.0,5.0,7.0,4800.0,101.0,53216.0,0,1,0,0,0,0,0,0,0
8116 W CAPITOL DR,5.0,,7.0,3400.0,72.0,53222.0,0,0,0,0,0,0,0,0,1
6125 W GIRARD AV,10.0,5.0,7.0,5000.0,160.0,53210.0,0,0,0,0,0,0,0,1,0
2998 N 70TH ST,10.0,,7.0,5800.0,89.0,53210.0,0,0,1,0,0,0,0,0,0
10831 W PARK PL,9.0,,4.0,202.0,8.0,53224.0,0,0,0,0,0,0,0,0,1
915 W NORTH AV,15.0,10.0,3.0,185500.0,140.0,53205.0,0,1,0,0,0,0,0,0,0
6623 W FLORIST AV,2.0,2.0,4.0,1300.0,26.0,53218.0,0,0,0,0,0,0,0,0,0
1946 N 39TH ST,15.0,11.0,3.0,9000.0,151.0,53208.0,0,0,0,0,0,1,0,0,0
1629 S 25TH ST,8.0,15.0,2.0,17000.0,217.0,53204.0,0,1,0,0,0,0,0,0,0
7935 N 60TH ST,9.0,,4.0,700.0,14.0,53223.0,0,1,0,0,0,0,0,0,0
3274 N BUFFUM ST,6.0,6.0,5.0,6900.0,119.0,53212.0,0,1,0,1,0,0,0,1,0
1824 S 13TH ST,12.0,16.0,2.0,16800.0,233.0,53204.0,0,0,1,1,0,0,0,0,0
8825 W GRANTOSA DR,5.0,,7.0,3300.0,75.0,53225.0,0,1,0,0,0,0,0,0,0
8216 W THURSTON AV,2.0,2.0,4.0,1500.0,30.0,53218.0,0,0,0,0,0,0,0,0,1
2210 W MIDDLEMASS ST,8.0,17.0,2.0,17400.0,219.0,53215.0,0,1,0,0,0,0,0,0,0
8021 W BURLEIGH ST,5.0,,7.0,5300.0,85.0,53222.0,0,1,0,0,0,0,0,0,0
1331 W NATIONAL AV,8.0,16.0,2.0,15700.0,339.0,53204.0,0,0,1,0,0,0,0,0,0
8021 W BURLEIGH ST,5.0,,7.0,5300.0,85.0,53222.0,0,1,0,0,0,0,0,0,0
8940 N MICHELE ST,9.0,18.0,4.0,201.0,1.0,53224.0,0,0,0,1,0,0,0,0,0
4141 N 13TH ST,1.0,4.0,5.0,4300.0,56.0,53209.0,0,0,0,0,0,1,0,0,0
6222 W FOND DU LAC AV,2.0,,7.0,3100.0,68.0,53218.0,0,0,0,1,0,0,0,0,0
4906 N 44TH ST,1.0,2.0,7.0,2800.0,48.0,53218.0,0,1,0,0,0,0,0,0,0
1700 E PARK PL,3.0,,1.0,7800.0,132.0,53211.0,0,0,0,0,0,1,0,0,0
9010 N 97TH ST,9.0,18.0,4.0,201.0,1.0,53224.0,0,0,0,0,0,0,0,0,0
2205 N SUMMIT AV,3.0,,1.0,187000.0,131.0,53202.0,0,0,0,0,0,0,0,0,0
2646 N 35TH ST,15.0,8.0,3.0,8900.0,148.0,53210.0,0,1,0,0,0,0,0,0,0
310 W WISCONSIN AV,4.0,,1.0,186300.0,185.0,53203.0,0,0,0,0,0,0,0,0,1
2474 S 13TH ST,12.0,17.0,2.0,17500.0,244.0,53215.0,0,1,0,1,0,0,0,0,0
5324 W MILL RD,9.0,,4.0,800.0,16.0,53223.0,0,1,0,0,0,0,0,0,0
7603 W DONNA CT,9.0,,4.0,102.0,5.0,53223.0,0,0,0,0,0,0,0,0,1
2979 N 6TH ST,6.0,6.0,5.0,6700.0,117.0,53212.0,0,0,0,0,0,0,0,0,0
3020 S 8TH ST,14.0,,6.0,20500.0,279.0,53215.0,0,0,0,0,0,0,0,0,1
2811 S 14TH ST,14.0,17.0,6.0,18700.0,273.0,53215.0,0,1,0,0,0,0,0,0,0
7623 N 76TH ST,9.0,,4.0,102.0,5.0,53223.0,0,1,0,0,0,0,0,0,0
3351 N 36TH ST,7.0,5.0,7.0,4800.0,101.0,53216.0,0,1,1,0,0,0,0,0,0
1211 N 30TH ST,4.0,14.0,3.0,12200.0,196.0,53208.0,0,0,0,0,0,0,0,0,0
10831 W PARK PL,9.0,,4.0,202.0,8.0,53224.0,0,0,0,0,0,0,0,0,1
2923 N 21ST ST,7.0,4.0,5.0,6400.0,107.0,53206.0,0,1,0,0,0,0,0,0,0
3574 N 11TH ST,6.0,4.0,5.0,4500.0,112.0,53206.0,0,1,0,0,0,0,0,0,0
2840 N 17TH ST,15.0,10.0,5.0,8600.0,330.0,53206.0,0,0,0,0,0,0,0,0,0
5023 N 57TH ST,1.0,,7.0,2900.0,45.0,53218.0,0,0,0,0,0,0,0,0,1
2367 S 12TH ST,12.0,17.0,2.0,17500.0,245.0,53215.0,0,1,0,0,0,0,0,0,0
3521 W CENTER ST,15.0,5.0,7.0,6200.0,149.0,53210.0,0,0,0,1,0,0,0,0,0
228 E LLOYD ST,6.0,6.0,5.0,10600.0,173.0,53212.0,0,0,0,0,0,0,0,0,1
2215 S 6TH ST,12.0,17.0,2.0,17600.0,242.0,53215.0,0,0,0,0,0,0,0,0,0
1215 N MARSHALL ST,4.0,,1.0,11100.0,180.0,53202.0,0,0,0,0,0,0,0,0,1
2820 W KILBOURN AV,4.0,14.0,3.0,13600.0,195.0,53208.0,0,1,0,0,0,0,0,0,0
,9.0,,4.0,600.0,12.0,53218.0,0,0,0,0,0,0,1,0,0
11777 W SILVER SPRING DR,5.0,,4.0,400.0,34.0,53225.0,0,0,0,0,0,0,0,0,1
6531 N 84TH ST,9.0,,4.0,600.0,11.0,53224.0,0,0,0,0,0,0,0,0,1
6912 N 37TH ST,1.0,,4.0,900.0,19.0,53209.0,0,1,0,1,0,0,0,0,0
10831 W PARK PL,9.0,,4.0,202.0,8.0,53224.0,0,0,0,0,0,0,0,0,1
